Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta atra
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta christinae
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta consobrina
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta crassicornis
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta cruciferae
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta diademata
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta dilatata
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta exclamationis
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta flexuosa
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta nemorum
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta nigripes
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta nodicornis
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta ochripes
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta procera
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta punctulata
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta striolata
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta tetrastigma
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta undulata
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta vittula
Animalia,Arthropoda,Insecta,Hemiptera,Phylloxeridae,Phylloxera,Phylloxera coccinea
Animalia,Arthropoda,Insecta,Hemiptera,Phylloxeridae,Phylloxera,Phylloxera glabra
Animalia,Arthropoda,Insecta,Hemiptera,Phylloxeridae,Phylloxera,Phylloxera quercus
Animalia,Arthropoda,Insecta,Hemiptera,Phylloxeridae,Phylloxerina,Phylloxerina salicis
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phylus,Phylus coryli
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phylus,Phylus melanocephalus
Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Phymata,Phymata crassipes
Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Phymatocera,Phymatocera aterrima
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Phymatodes,Phymatodes testaceus
Animalia,Arthropoda,Insecta,Lepidoptera,Hepialidae,Phymatopus,Phymatopus hecta
Animalia,Mollusca,Gastropoda,Hygrophila,Physidae,Physa,Physa fontinalis
Animalia,Nematoda,Secernentea,Spirurida,Physalopteridae,Physaloptera,Physaloptera alata
Animalia,Nematoda,Secernentea,Spirurida,Physalopteridae,Physaloptera,Physaloptera apivori
Animalia,Arthropoda,Insecta,Hemiptera,Tingidae,Physatocheila,Physatocheila confinis
Animalia,Arthropoda,Insecta,Hemiptera,Tingidae,Physatocheila,Physatocheila costata
Animalia,Arthropoda,Insecta,Hemiptera,Tingidae,Physatocheila,Physatocheila dumetorum
Animalia,Arthropoda,Insecta,Hemiptera,Tingidae,Physatocheila,Physatocheila smreczynskii
Animalia,Mollusca,Gastropoda,Hygrophila,Physidae,Physella,Physella acuta
Animalia,Mollusca,Gastropoda,Hygrophila,Physidae,Physella,Physella heterostropha
Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Physemocecis,Physemocecis hartigi
Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Physemocecis,Physemocecis ulmi
Animalia,Chordata,Mammalia,Cetacea,Physeteridae,Physeter,Physeter macrocephalus
Animalia,Arthropoda,Insecta,Diptera,Ulidiidae,Physiphora,Physiphora alceae
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Physocephala,Physocephala chrysorrhoea
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Physocephala,Physocephala nigra
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Physocephala,Physocephala rufipes
Animalia,Arthropoda,Insecta,Diptera,Conopidae,Physocephala,Physocephala vittata
Animalia,Nematoda,Secernentea,Spirurida,Spirocercidae,Physocephalus,Physocephalus sexalatus
Animalia,Arthropoda,Ostracoda,Podocopida,Candonidae,Physocypria,Physocypria kraepelini
Animalia,Arthropoda,Insecta,Hemiptera,Coccidae,Physokermes,Physokermes hemicryphus
Animalia,Arthropoda,Insecta,Hemiptera,Coccidae,Physokermes,Physokermes piceae
Animalia,Arthropoda,Insecta,Diptera,Rhinophoridae,Phyto,Phyto melanocephala
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytobia,Phytobia cambii
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytobia,Phytobia carbonaria
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytobia,Phytobia errans
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytobia,Phytobia mallochi
Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Phytobius,Phytobius leucogaster
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris dimidiatus
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris insignis
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris intricatus
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris longipennis
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris nowickyi
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris pini
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris populi
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris reuteri
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris tiliae
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris ulmi
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris varipes
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Phytodietus,Phytodietus gelitorius
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Phytodietus,Phytodietus geniculatus
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Phytodietus,Phytodietus polyzonias
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Phytoecia,Phytoecia cylindrica
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Phytoecia,Phytoecia nigricornis
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytoliriomyza,Phytoliriomyza arctica
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytoliriomyza,Phytoliriomyza fasciata
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytoliriomyza,Phytoliriomyza hilarella
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytoliriomyza,Phytoliriomyza melampyga
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytoliriomyza,Phytoliriomyza perpusilla
Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Phytometra,Phytometra viridaria
Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Phytomyptera,Phytomyptera nigrina
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza aconiti
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza adjuncta
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza affinis
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza agromyzina
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza albiceps
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza albipennis
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza angelicae
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza angelicastri
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza angelicivora
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza aquilegiae
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza archangelicae
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza artemisivora
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza astrantiae
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza bipunctata
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza brischkei
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza brunnipes
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza buhriana
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza calthophila
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza cecidonomia
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza chaerophylli
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza cirsii
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza clematidis
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza continua
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza conyzae
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza crassiseta
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza cytisi
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza doronici
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza erigerophila
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza eupatorii
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza evanescens
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza fallaciosa
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza flavicornis
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza flavofemorata
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza fulgens
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza glechomae
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza griffithsi
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza gymnostoma
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza hellebori
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza hendeli
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza heracleana
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza heringiana
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza ilicis
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza jucunda
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza krygeri
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza lappae
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza leucanthemi
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza lycopi
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza marginella
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza medicaginis
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza minuscula
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza nigripennis
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza nigritella
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza notata
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza obscurella
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza origani
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza orobanchia
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza pastinacae
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza penicilla
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza petoei
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza pimpinellae
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza plantaginis
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza podagrariae
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza pubicornis
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza pullula
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza ranunculi
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza ranunculivora
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza rostrata
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza rufescens
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza rufipes
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza rydeni
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza senecionis
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza sii
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza spinaciae
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza spondylii
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza tanaceti
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza taraxaci
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza tetrasticha
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza thysselini
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza thysselinivora
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza tussilaginis
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza varipes
Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza vitalbae
Animalia,Arthropoda,Arachnida,Trombidiformes,Tarsonemidae,Phytonemus,Phytonemus pallidus
Animalia,Arthropoda,Arachnida,Trombidiformes,Phytoptidae,Phytoptus,Phytoptus abnormis
Animalia,Arthropoda,Arachnida,Trombidiformes,Phytoptidae,Phytoptus,Phytoptus avellanae
Animalia,Arthropoda,Arachnida,Trombidiformes,Phytoptidae,Phytoptus,Phytoptus tetratrichus
Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Phytosciara,Phytosciara flavipes
Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Phytosciara,Phytosciara prosciaroides
Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Phytosciara,Phytosciara ungulata
Animalia,Arthropoda,Arachnida,Mesostigmata,Phytoseiidae,Phytoseiulus,Phytoseiulus persimilis
Animalia,Arthropoda,Arachnida,Mesostigmata,Phytoseiidae,Phytoseius,Phytoseius macropilis
Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Phytosus,Phytosus balticus
Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Phytosus,Phytosus nigriventris
Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Phytosus,Phytosus spinifer
Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,Pica pica
Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Picconia,Picconia incurva
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Hypoderatidae,Picidectes,Picidectes ramphastos
Animalia,Arthropoda,Insecta,Psocodea,Philopteridae,Picophilopterus,Picophilopterus auritus
Animalia,Arthropoda,Insecta,Psocodea,Philopteridae,Picophilopterus,Picophilopterus pici
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Picromerus,Picromerus bidens
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Picrostigeus,Picrostigeus setiger
Animalia,Chordata,Aves,Piciformes,Picidae,Picus,Picus canus
Animalia,Chordata,Aves,Piciformes,Picidae,Picus,Picus viridis
Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris brassicae
Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris mannii
Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris napi
Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae
Animalia,Arthropoda,Arachnida,Trombidiformes,Piersigiidae,Piersigia,Piersigia intermedia
Animalia,Arthropoda,Arachnida,Trombidiformes,Piersigiidae,Piersigia,Piersigia koenikei
Animalia,Arthropoda,Arachnida,Trombidiformes,Piersigiidae,Piersigia,Piersigia limophila
Animalia,Arthropoda,Insecta,Hemiptera,Piesmatidae,Piesma,Piesma maculatum
Animalia,Arthropoda,Insecta,Hymenoptera,Platygastridae,Piestopleura,Piestopleura thomsoni
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Piezodorus,Piezodorus lituratus
Animalia,Arthropoda,Insecta,Diptera,Fanniidae,Piezura,Piezura boletorum
Animalia,Arthropoda,Insecta,Diptera,Fanniidae,Piezura,Piezura graminicola
Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Pigeria,Pigeria piger
Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Pigeria,Pigeria wolschrijni
Animalia,Annelida,Oligochaeta,Tubificida,Naididae,Piguetiella,Piguetiella blanci
Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Pilaria,Pilaria decolor
Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Pilaria,Pilaria discicollis
Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Pilaria,Pilaria fuscipennis
Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Pilaria,Pilaria scutellata
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Pileolaria,Pileolaria berkeleyana
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Galumnidae,Pilogalumna,Pilogalumna crassiclava
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Galumnidae,Pilogalumna,Pilogalumna tenuiclava
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Pilophorus,Pilophorus cinnamopterus
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Pilophorus,Pilophorus clavatus
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Pilophorus,Pilophorus confusus
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Pilophorus,Pilophorus perplexus
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Pilophorus,Pilophorus simulans
Animalia,Arthropoda,Malacostraca,Decapoda,Pilumnidae,Pilumnus,Pilumnus hirtellus
Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Pima,Pima boisduvaliella
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,Pimephales promelas
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla contemplator
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla flavicoxis
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla illecebrator
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla insignatoria
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla melanacrias
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla murinanae
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla processioneae
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla rufipes
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla spuria
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pimpla,Pimpla turionellae
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Pinalitus,Pinalitus atomarius
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Pinalitus,Pinalitus cervinus
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Pinalitus,Pinalitus rubricatus
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Pinalitus,Pinalitus viscicola
Animalia,Arthropoda,Insecta,Hemiptera,Adelgidae,Pineus,Pineus cembrae
Animalia,Arthropoda,Insecta,Hemiptera,Adelgidae,Pineus,Pineus orientalis
Animalia,Arthropoda,Insecta,Hemiptera,Adelgidae,Pineus,Pineus pini
Animalia,Arthropoda,Insecta,Hemiptera,Adelgidae,Pineus,Pineus similis
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Pinguinus,Pinguinus impennis
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Pinicola,Pinicola enucleator
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Piniphila,Piniphila bifasciana
Animalia,Arthropoda,Insecta,Hemiptera,Diaspididae,Pinnaspis,Pinnaspis aspidistrae
Animalia,Arthropoda,Insecta,Hemiptera,Diaspididae,Pinnaspis,Pinnaspis buxi
Animalia,Arthropoda,Insecta,Hemiptera,Diaspididae,Pinnaspis,Pinnaspis strachani
Animalia,Arthropoda,Insecta,Hemiptera,Diaspididae,Pinnaspis,Pinnaspis theae
Animalia,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnotheres,Pinnotheres pisum
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Pinthaeus,Pinthaeus sanguinipes
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pion,Pion crassipes
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Pion,Pion fortipes
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona alpicola
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona ambigua
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona carnea
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona clavicornis
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona coccinea
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona coccinoides
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona conglobata
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona discrepans
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona disparilis
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona dispersa
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona imminuta
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona laminata
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona longipalpis
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona neumani
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona nodata
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona obturbans
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona paucipora
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona pusilla
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona rotundoides
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona sejugata
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona stjordalensis
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,Piona variabilis
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Pionacercopsis,Pionacercopsis vatrax
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Pionacercus,Pionacercus norvegicus
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Pionacercus,Pionacercus uncinatus
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Pionides,Pionides ensifer
Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Pionopsis,Pionopsis lutescens
Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Pionosomus,Pionosomus varius
Animalia,Arthropoda,Insecta,Diptera,Piophilidae,Piophila,Piophila casei
